VideoId;Title;Description;PublishedAt;ViewCount;LikeCount;DlikeandUnknow;FavoriteCount;Words
mXRpCew_sx0;Rafael Correa confirma Segunda Vuelta con Topic;Rafael Correa ex presidente indica que va existir segunda vuelta y que el candidato sería Jan Topic y toda la estrategia contra ...;2023-08-09T12:57:00Z;3752;189;3563;0;Segunda vuelta Ecuador
mXxr10LZ05U;Alex Gonzales reafirma su propuesta de usar helicópteros para combatir la delincuencia;Candidato al Congreso estuvo en la Cocina Electoral de 24 Horas para explicar sus propuestas. Ingresa a http://ptv.pe/202672 ...;2016-03-22T21:20:39Z;853;1;852;0;Gonzales propuestas
MYEEGGEQVAk;Pedro Donoso | para la Revolución Ciudadana será menos difícil enfrentar las elecciones anticipadas;Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-05-22T14:55:06Z;5883;222;5661;0;Revolución Ciudadana
Mz2TFqw1BxA;En vivo: Daniel Noboa y Verónica Abad, candidatos a la presidencia y vicepresidencia de la República;En vivo: Daniel Noboa y Verónica Abad, candidatos a la presidencia y vicepresidencia de la República.;2023-06-27T02:07:17Z;1004;23;981;0;Verónica Abad
mZ9fTUxXNEk;¿POR QUÉ TRIUNFÓ LA REVOLUCIÓN CIUDADANA EN ELECCIONES 2023?;Únete a este canal para acceder a sus beneficios: https://www.youtube.com/channel/UCsEIvwwNc0P-TUuUgonGyUQ/join Únete ...;2023-02-06T23:05:57Z;18303;1486;16817;0;Revolución Ciudadana
mZU8_A84CC4;¿Cómo será la SEGUNDA vuelta y la ASAMBLEA?;La Asamblea tiene caras nuevas, antiguas y repartidas. ¿Cómo se REPARTIERON los cargos?;2023-08-21T15:14:31Z;54136;937;53199;0;Segunda vuelta Ecuador
n2J5dHUPf9k;ENCUESTA: ¿Por quién votará ECUADOR en la SEGUNDA VUELTA? 🤔🗳️;SONDEO ABIERTO En esta muestra del programa #ConUsted, con #VicenteArrobaDito, se realizó la siguiente pregunta a los ...;2023-08-31T15:48:21Z;1077;32;1045;0;Segunda vuelta Ecuador
n89m4PApliU;ELECCIONES ECUADOR |“Que no vuelva la IZQUIERDA, es un tema posicionado”: periodista ecuatoriano;La gran mayoría de fuerza políticas se van a unir a la posición del candidato Novoa porque uno de los temas que se ha ...;2023-08-21T13:34:49Z;2411;33;2378;0;Elecciones 2023 Ecuador
nGsA_gJkZdo;VERÓNICA ABAD LA CANDIDATA ESCONDIDA DE LASSO EN SEGUNDA VUELTA CON DANIEL NOBOA NOTICIAS RFE TV;SALE A LA LUZ QUIEN ES LA REPRESENTANTE DE LASSO EN ESTA SEGUNDA VUELTA Y SE TRATA DE LA BINOMIO DE ...;2023-08-28T10:30:08Z;6050;388;5662;0;Verónica Abad
nHScFu16pSg;Falleció Lewis Pérez, el último reformador de Acción Democrática;La reforma institucional en democracia centró buena parte de la trayectoria política de Lewis Pérez. El médico, egresado con una ...;2019-08-03T21:05:16Z;57;3;54;0;Acción Democrática Nacional (ADN)
njp29eVR60k;Candidata de la Revolución Ciudadana Busca Alianzas para la Segunda Vuelta Electoral;En esta nota, te informamos sobre la estrategia política de Luisa González, candidata de la Revolución Ciudadana, quien está ...;2023-08-23T19:00:07Z;5103;386;4717;0;Segunda vuelta Ecuador
nksRVRwZnx4;Daniel Noboa: balacera irrumpe en recorrido del candidato presidencial ecuatoriano;Continúa la violencia en Ecuador. Este jueves, se reportó una balacera durante actividades del candidato Daniel Noboa. Equipo ...;2023-08-17T21:09:56Z;39454;287;39167;0;Daniel Noboa presidente
Nm-6uzrwveA;NOBOA pone a sufrir al CORREÍSMO;Llega a Café la Posta, el candidato que enfrentará al correísmo en segunda vuelta, Daniel Noboa. Además, Lucio Gutiérrez ...;2023-08-22T15:08:56Z;209075;3502;205573;0;Noboa propuestas
NojqMEYFcBI;El binomio del pueblo Luisa Gonzalez y Andres Arauz es recibido con alegría en todas partes;Luisa Gonzalez y Andres Arauz, recorren el país con propuestas serias responsables, pero sobretodo con la esperanza de que ...;2023-06-17T20:00:08Z;19710;1116;18594;0;Gonzales propuestas
noM0puXao30;Candidata a la Vicepresidencia Verónica Abad por el partido de Daniel Noboa es retirada de un mitin;;2023-08-19T04:16:11Z;357;6;351;0;Verónica Abad
Nphg8R47MQY;Tiroteo sin víctimas durante el cierre de campaña del candidato ecuatoriano Daniel Noboa;Un tiroteo sin víctimas se registró este jueves durante uno de los actos de cierre de campaña del candidato a la Presidencia de ...;2023-08-18T05:41:09Z;472;32;440;0;Campaña Daniel Noboa
nPnIFGZLtfg;Andres Arauz dice que si no es candidato apoyará el proyecto de la Revolucion Ciudadana;El candidato Andres Arauz a la presidencia dijo que si no era candidato, apoyaría a la Revolucion Ciudadana Únete a este canal ...;2023-05-25T03:30:08Z;6607;307;6300;0;Revolución Ciudadana
nRm7g2eirBE;Andrés Arauz │Rafael Correa;Mensaje de unidad para todas y todos los ecuatorianos ¡Vamos a recuperar el trabajo, el futuro y la dignidad!;2020-12-06T01:01:22Z;188887;326;188561;0;Andres Arauz
NxWCPbWBkz4;Alejandro Vanegas, dice que Luisa Gonzalez coge fuerza por sus propuestas;El analista político Alejandro Vanegas, expresó que la fuerza de Luisa es indiscutible en el proceso para las próximas elecciones ...;2023-07-07T20:00:11Z;8401;543;7858;0;Gonzales propuestas
o054K_Xf26c;Vídeo ADN CD;Acción Democrática Nacional (ADN), Movimiento Político, se une oficialmente al candidato presidencial para Panamá 2019, ...;2019-04-07T01:30:45Z;1269;13;1256;0;Acción Democrática Nacional (ADN)
O3hJgeQFYdc;Rueda de Prensa de la Revolución Ciudadana;RuedaDePrensa #ENVIVO Investigaciones caso Villavicencio.;2023-09-08T15:32:07Z;12306;718;11588;0;Revolución Ciudadana
o7eh-x6IhgE;Luisa González y Daniel Noboa se enfrentarán en segunda vuelta en Ecuador | El Espectador;La candidata del correísmo, Luisa González, y el empresario Daniel Noboa tomaron este domingo ventaja en el inicio del ...;2023-08-21T03:38:05Z;6112;116;5996;0;Daniel Noboa propuestas
O7JdUmz8syU;Ecuador: ¿Quién es Luisa González, la candidata del correísmo?;Cerró el proceso de inscripción para las candidaturas que aspiran a la presidencia y vicepresidencia en Ecuador. El movimiento ...;2023-06-14T00:21:08Z;11937;101;11836;0;Gonzales propuestas
O86kn4NZFSs;Elecciones en Ecuador: Periodista analiza sorpresivos resultados de la primera vuelta;El periodista Jean Paul Bardellini analiza el resultado de las elecciones en Ecuador, ya que su población tendrá que decidir ...;2023-08-21T19:26:59Z;21717;189;21528;0;Elecciones 2023 Ecuador
-oC-3uVe-v8;¿Por qué Rc5 eligió a Luisa González como presidenta?;;2023-06-13T01:24:09Z;76433;2603;73830;0;Luisa Gonzales propuestas
oDZTAswIiHA;Se cumplio! Segunda Vuelta Electoral en Ecuador, Daniel Novoa sera el nuevo Presidente de Ecuador!;961497648 whatsapp escribanme los espero gracias tiktok @israelmoreno1980 suscribanse.;2023-08-21T14:54:30Z;1477;136;1341;0;Segunda vuelta Ecuador
ogc3WxXZKSA;Se intensifican las agendas de los candidatos en segunda vuelta;A 48 días de la segunda vuelta presidencial los candidatos copan sus agendas con diferentes actividades. Luisa González ...;2023-08-28T20:20:47Z;640;8;632;0;Segunda vuelta Ecuador
OI0Sf9ocs1I;¿ANDRES ARAUZ OTRA VEZ CANDIDATO POR LA RC? / VILLAVICENCIO PRESENTARÁ A SU VICE;APOYA CON TU DONACION PARA PODER SEGUIR INFORMANDOTE: ...;2023-05-22T18:10:19Z;30068;1991;28077;0;Andres Arauz
oITl-J8E8pc;Entrevista a Luisa González en Radio Capital;LuisaEnMedios #ENVIVO Sigue la entrevista a la candidata por la Revolución Ciudadana, Luisa González, en Radio Capital.;2023-08-26T00:08:12Z;28211;1368;26843;0;Problemas de Luisa Gonzales
oKSIc4mgWOg;PROPUESTAS DE LUCIO GONZALES;Propuestas de Lucio Gonzales para gestionar la Alcaldía de Cochabamba.;2015-03-20T17:24:10Z;615;1;614;0;Gonzales propuestas
oL6Zr1F_PpI;¿Cuál es la estrategia de Luisa González para la segunda vuelta? | Televistazo | Ecuavisa;La presidenciable por la Revolución Ciudadana, Luisa González, deberá sumar el respaldo de al menos 17 % de electores.;2023-08-25T00:54:10Z;2273;25;2248;0;Campaña Luisa Gonzales
oLbimyzF1oQ;Entrevista con Luisa González. Candidata a la Presidencia de la República;Entrevista con Luisa González. Candidata a la Presidencia de la República.;2023-08-17T17:11:37Z;2528;169;2359;0;Luisa Gonzales propuestas
OlYgaqifDDQ;💡#PichinchaPlus | Luisa GonzálezinvertiráUSD 500 millonesen seguridad, si gana la Presidencia;PichinchaPlus | Entrevista a Luisa González, candidata a la Presidencia por al Revolución Ciudadana.;2023-08-15T14:00:48Z;9843;594;9249;0;Luisa Gonzales propuestas
oqOOroNJ_R8;ECUADOR: La correísta GONZÁLEZ y el empresario NOBOA se disputarán la PRESIDENCIA | RTVE Noticias;La correísta Luisa González y el joven empresario Daniel Noboa se disputarán la Presidencia de Ecuador en una segunda vuelta ...;2023-08-21T08:16:59Z;25033;220;24813;0;Daniel Noboa presidente
osKWbm8gkog;"#EcuadorDecide2023 &quot;Por un Nuevo Ecuador&quot; - Daniel Noboa Azin (Ind.)";Daniel Noboa Azín é candidato à Presidência da República do Equador, tendo Verónica Abad Rojas como companheira de ...;2023-08-21T18:00:30Z;7;0;7;0;Acción Democrática Nacional (ADN)
oSt-b7aUvPE;Luisa González demostrando que también tiene alegría para transmitir al Ecuador;;2023-07-16T02:54:41Z;23093;825;22268;0;Luisa Gonzales presidente
oSTcCXt_8uk;La campaña de Luisa González usa estrategia correísta | Televistazo | Ecuavisa;La candidata Luisa González ha retomado estrategias correístas en su actual campaña electoral. Analistas políticos señalan que ...;2023-08-03T19:34:53Z;2882;40;2842;0;Gonzales propuestas
Ov0Z1LE_pOg;Luisa González Venezuela está mejor que Ecuador;Luisa Gonzalez candidata a la presidencia por el correísmo en una entrevista indicó que Venezuela está mucho mejor que ...;2023-09-08T15:00:17Z;1103;99;1004;0;Problemas de Luisa Gonzales
oWBqWujEaFw;"Luisa González en &#39;AL CENTRO PRESIDENCIAL&#39;";Programa: #AlCentroPresidencial con la conducción de Carlos de Tomaso Centro Digital te presenta a los candidatos que ...;2023-06-30T01:27:15Z;11345;284;11061;0;Luisa Gonzales propuestas
p1kZNAh1Gy8;Las embarradas de DANIEL NOBOA y ABAD no pasaron desapercibidas | Luisa González;Noticias de Ecuador, lo que no te cuentan en la TV. Twitter : https://twitter.com/enigma_politico Facebook: ...;2023-09-05T17:09:03Z;17359;1903;15456;0;Problemas de Daniel Noboa
P3WH3sgjHTM;Andres Arauz Galarza - Excandidato Presidencial de RC5;Andres Arauz Galarza Excandidato Presidencial de RC5.;2023-05-22T23:43:05Z;7495;160;7335;0;Andres Arauz
P4fzHAI7xI8;La candidata a la presidencia por Acción Democrática Nacionalista) María de la Cruz Bayá;Video de Néstor Joaquín Flores.E.;2020-05-11T20:22:07Z;7296;70;7226;0;Acción Democrática Nacional (ADN)
p8SXGS-wHYI;Luisa González: Encuentro un Ecuador de rodillas y en año y medio lo vamos a levantar y poner de pie;Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-07-31T16:20:15Z;54208;1464;52744;0;Campaña Luisa Gonzales
P9tQjVT84NE;Candidato Daniel Noboa explica su plan de seguridad fronteriza para Ecuador;Ecuador #danielnoboa.;2023-08-23T18:00:09Z;551;25;526;0;Daniel Noboa presidente
pA_JnT0MT9k;Augusto Tandazo Opina Sobre las Propuestas de Daniel Noboa: Análisis Crítico y Debate Político;En medio de la agitada campaña electoral, el destacado analista político Augusto Tandazo ha lanzado un análisis contundente ...;2023-08-23T03:30:08Z;5634;344;5290;0;Noboa propuestas
Pg4v8AJbIa0;Segunda Vuelta Electoral: Luisa Gonzales y sus Propuestas Progresistas a la Vanguardia;En este emocionante episodio de nuestro noticiero político, exploramos la contienda de la segunda vuelta electoral, donde Luisa ...;2023-08-24T17:49:45Z;10365;546;9819;0;Gonzales propuestas
PH56Z-LFnQU;Lavinia Valbonesi, esposa del candidato a la Presidencia Daniel Noboa. 🇪🇨 #viral #fypシ;;2023-08-22T16:08:35Z;9606;165;9441;0;Problemas de Daniel Noboa
pjD8yqTNoSM;Luisa González, de la Revolución Ciudadana, encabeza preferencias electorales en Ecuador;La candidata de la Revolución Ciudadana, Luisa González, se mantiene al frente en las encuestas con vistas a los comicios del ...;2023-07-08T07:34:12Z;5757;202;5555;0;Luisa Gonzales propuestas
PrSl17DfI_U;"Sumate a producir &quot;Generales&quot;, el documental de CÉSAR GONZALEZ y FUTUROCK sobre las elecciones";TE NECESITAMOS, SUMATE A LA COMUNIDAD FUTUROCK! https://futurock.fm/comunidad/ ¡AYUDANOS A ...;2023-09-07T00:00:17Z;10967;564;10403;0;Gonzales propuestas
PTAel31uRWA;CARAVANA de LUISA y ANDRÉS el binomio de la REVOLUCIÓN CIUDADANA;Apoyame a sostener el Canal: https://www.youtube.com/channel/UCeTvDvX-MW0tHetW5wi2zkg/join Donaciones Paypal: ...;2023-07-08T15:54:35Z;5817;481;5336;0;Revolución Ciudadana
PTepme13RYA;El apellido NOBOA vuelve a la papeleta PRESIDENCIAL;Está en el ADN de Daniel Noboa aspirar a la Presidencia del Ecuador? El candidato responde en Café la Posta.;2023-06-20T15:25:04Z;52827;995;51832;0;Noboa propuestas
pWdbS5Phy5M;¿Quién es Daniel Noboa Azin?;La Defensa EC te trae otro perfil de los Presidenciables 2023. En esta ocasión sabremos ¿Quién es Daniel Noboa Azin?;2023-05-26T02:38:49Z;29556;278;29278;0;Daniel Noboa presidente
PxGocVVjM3g;Daniel Noboa: Por no tener discurso confrontativo sino propositivo es que pasamos a segunda vuelta;El penthouse del edificio del Banco del Litoral, en Malecón e Imbabura, es por estos días la residencia y la sede de campaña del ...;2023-08-28T23:21:09Z;48531;744;47787;0;Noboa propuestas
Q0jYu3zV-7A;Primera cita - Luisa González;Estamos a nada de las elecciones. Y nosotros cerramos este ciclo de Primera cita electorales con Luisa González, candidata a la ...;2023-08-19T01:00:06Z;79062;4168;74894;0;Gonzales propuestas
q7jDTequ6K0;"¿Violencia de Género, un &#39;Invento&#39;? Gissela Garzón Montero Responde a Verónica Abad";En este segmento, analizamos el fuerte intercambio en redes sociales entre la asambleísta electa Gissela Garzón Montero y ...;2023-09-07T00:00:08Z;2312;157;2155;0;Verónica Abad
Qa3_NLZObrY;“A Cowardly Measure”: Ecuador’s Guillermo Lasso Dissolves Parliament to Avoid Impeachment;Ecuador's conservative President Guillermo Lasso has dissolved the opposition-led National Assembly in a move widely seen as ...;2023-05-22T14:17:30Z;60242;1396;58846;0;Andres Arauz
QFs3PIZb3js;Romeo Santos - Propuesta Indecente (Official Video);Buy Romeo Santos' new album “Formula Vol 2” now on iTunes: http://www.smarturl.it/FormulaVol2 Also visit: ...;2013-09-09T15:01:01Z;2052548430;5563376;2046985054;0;Gonzales propuestas
QG2gkRIBQHc;BANCADA DE REVOLUCIÓN CIUDADANA EMITE UN COMUNICADO POR DECISIÓN PRESIDENCIAL DE LA MUERTE CRUZADA;;2023-05-17T16:58:37Z;3343;53;3290;0;Revolución Ciudadana
qHS3v3H-XFU;DEBATE - ANALISIS Elecciones 2023 Propuestas Presidenciales;Invitados Robinson Loaiza RC5 - Xavier Vilcacundo ADN 4-35 Analisis elecciones 2023 Ecuador Daniel Noboa presidente del ...;2023-09-08T11:31:04Z;108;7;101;0;Gonzales propuestas
qiqsCXUhmew;Andrés Arauz Lasso se llevó 300 millones del estado siendo presidente;Andrés Arauz indica a los ciudadanos que los integrantes de CREO estarán camuflados en otros movimientos políticos para ...;2023-06-08T12:57:00Z;9050;829;8221;0;Andres Arauz
QkUG3P2TYkg;¿Por qué ha COLAPSADO la sociedad de ECUADOR? I Elecciones Ecuador 2023;Siempre que hay elecciones asistimos a jornadas de intensa confrontación ciudadana para tratar de hacer ver que los ...;2023-08-15T17:00:15Z;34885;1072;33813;0;Elecciones 2023 Ecuador
QO-1AWr6SWU;Resumen y Análisis del debate presidencial Daniel Noboa el Ganador;Hoy analizamos y hago un resumen sobre el debate presidencial que se hizo ayer entre los 7 candidatos a la presidencia.;2023-08-14T13:02:13Z;3005;207;2798;0;Problemas de Daniel Noboa
qp40BV6_axA;¿QUIÉN es QUIÉN ENTRE los OCHO CANDIDATOS a la PRESIDENCIA de ECUADOR? | RTVE Noticias;Ocho aspirantes se disputan el período electoral más corto de la historia de Ecuador, y lo hacen con un objetivo común: erradicar ...;2023-08-19T16:10:02Z;18119;124;17995;0;Elecciones 2023 Ecuador
QRAQkutCnUk;La REVOLUCIÓN CIUDADANA es uno de los pocos MOVIMIENTOS que tiene REPRESENTACIÓN FEMENINA importante;Entrevista Dr. Pedro Donoso - Consultor Político. APORTACIONES VOLUNTARIAS AL MEDIO: Banco Internacional Cta.;2023-06-12T22:02:05Z;4657;301;4356;0;Revolución Ciudadana
qSizw1L7OsM;Luisa González agradece la confianza de su gente linda del Ecuador;;2023-08-22T01:54:37Z;7367;1179;6188;0;Campaña Luisa Gonzales
QXSa73297A0;Liderazgo femenino para la Cuarta Revolución Industrial;Las mujeres lideran gobiernos, organizaciones sin fines de lucro y empresas. Verónica Abad reflexiona sobre el rol de las ...;2020-09-09T12:36:20Z;215;9;206;0;Verónica Abad
Qy3S8jJoM6k;Bajo el Ocaso | ¡La Polémica del Día! Noboa se desmarca de Abad;BajoElOcaso | ¡La Polémica del Día! Daniel Noboa se desmarca de Verónica Abad. Bienvenidos a nuestra comunidad de ...;2023-09-05T15:00:09Z;21428;877;20551;0;Verónica Abad
QYAdI-nEBYM;"🔴 EN VIVO 🔴 Verónica Abad: &quot;Sí escojo ser madre no puedo ganar igual que un hombre&quot; | 06/09/2023.";LOS ESPECIALISTAS 06 SEPTIEMBRE 2023 Invitado: Luis Alberto Cortez - Director de Mercanalis. Invitado: Dr. Augusto ...;2023-09-06T15:59:59Z;27900;2392;25508;0;Verónica Abad
R6EkjDhopJo;"&quot;La REVOLUCIÓN CIUDADANA debería FELICITAR a VERÓNICA ABAD y decirle eres NUESTRA &#39;JEFA de CAMPAÑA&quot;";Entrevista Dr. Augusto Tandazo - Analista Político y Experto Energético. APORTACIONES VOLUNTARIAS AL MEDIO: Banco ...;2023-08-30T22:01:10Z;75382;3528;71854;0;Verónica Abad
r6KGhWQQD-Y;🚨¡Última Hora! Reportan balacera durante el recorrido de un candidato a la presidencia de Ecuador;Medios locales reportan una balacera durante el recorrido del candidato a la presidencia de #Ecuador, Daniel Noboa por la ...;2023-08-17T21:09:22Z;17821;383;17438;0;Campaña Daniel Noboa
RcKpKzJdYjM;CURSO: PROPUESTAS ECONOMICAS 2022 - ECON.JORGE GONZALES IZQUIERDO;SOLICITA TU CERTIFICADO AQUÍ + MATERIALES❗ ➖➖➖➖➖➖➖➖➖➖➖ Click Aquí ...;2020-10-31T05:47:01Z;16715;407;16308;0;Gonzales propuestas
rf2xy4INBpI;¿Quién es Daniel Noboa y qué propone el candidato a la presidencia de #Ecuador?;Daniel Noboa Azin nació el 30 de noviembre de 1987 en Guayaquil. Es hijo del excandidato a la presidencia y empresario, ...;2023-09-05T21:00:10Z;30;1;29;0;Acción Democrática Nacional (ADN)
rfuMOpGRbUk;#Elecciones2023 | Daniel Noboa votó en Sta. Elena con seguridad redoblada | Ecuavisa;El candidato presidencial Daniel Noboa llegó en helicóptero y en compañía de un resguardo de seguridad personal y de la ...;2023-08-20T18:30:17Z;10428;111;10317;0;Daniel Noboa presidente
Rg1t6PtXD0w;Ese Ecuador muy muy bacán es con Luisa González presidenta;El #ResurgirDeLaPatria está Muy Muy cerca. Queridos ecuatorianos, vamos juntas y juntos a recuperar la paz, la dignidad y la ...;2023-08-05T02:42:23Z;48250;1770;46480;0;Luisa Gonzales presidente
RjDQF9blfWM;Luisa, valiente como una madre ecuatoriana;LuisaMiPresidenta #PatriaSegura #ResurgirDeLaPatria Luisa González Presidenta https://www.luisapresidenta.com/ Twitter: ...;2023-07-31T20:28:42Z;76433;2603;73830;0;Luisa Gonzales presidente
rNCVeScqW_c;Entrevista a Luisa González en Radio CRO;LuisaEnMedios #ENVIVO Sigue la entrevista a Luisa González en Radio CRO.;2023-09-07T15:00:22Z;37302;1666;35636;0;Luisa Gonzales presidente
rodaW1-tKNA;Noticias Presidenciales | Enchufetv;"De última hora: ""Elecciones 2023"": Conserje se postula para presidente #enchufetv #humor #comedy #elecciones Más ...";2023-08-20T17:00:09Z;364310;21431;342879;0;Elecciones 2023 Ecuador
roJB7OSELBQ;"La “Revolución Ciudadana&quot; en Ecuador - Ecuavisa en la Historia - Cap. 7";RECORDAMOS QUE ECUADOR SE EMBARCARÍA EN UNA AVENTURA QUE TENÍA COMO NOMBRE “REVOLUCIÓN ...;2022-04-06T23:30:11Z;26900;509;26391;0;Revolución Ciudadana
rqA5WSOhhdY;"&quot;El plan que propone Daniel Noboa es lo que el Ecuador necesita&quot; Verónica Abad en DNEWS";ecuador #veronicaabad #danielnoboa Verónica Abad, candidata a la Vicepresidencia por ADN, habló en DNEWS sobre su ...;2023-08-24T01:36:46Z;7452;120;7332;0;Noboa propuestas
RQS6ZXn-GnI;DANIEL NOBOA: el candidato a PRESIDENTE que no llega a insultar en la política de ECUADOR;"Opinión | Escucha a #VicenteArroba hablar, en el programa #ConUsted, sobre la nueva forma de hacer política en #Ecuador; sin ...";2023-08-22T15:02:43Z;7530;152;7378;0;Daniel Noboa presidente
RSIWEn0WN7o;LUISA GONZÁLEZ ANDRÉS ARAUZ CANDIDATOS POR REVOLUCIÓN CIUDADANA A LA PRESIDENCIA;ÚNETE A ECUADORINMEDIATO PREMIUM por solo US 3.99 +imp Mensual ...;2023-06-12T00:30:08Z;2702;199;2503;0;Andres Arauz
rSnHeJW2Ll4;Verónica Abad - Candidata a la Alcaldía de Cuenca;Entrevista con Verónica Abad, candidata a la Alcaldía de Cuenca en las eleccioens 2023.;2023-01-06T04:00:23Z;839;9;830;0;Verónica Abad
rt-eHz1WMeg;Así quiere la gente a Luisa Gonzalez y a la Revolucion Ciudadana. Opiniones;Los ciudadanos se pronuncian de manera abierta al respaldo que le dan a los candidatos de la Revolucion Ciudadana Únete a ...;2023-06-24T22:00:06Z;8584;497;8087;0;Revolución Ciudadana
RwsJ1h0I5KE;Ecuador: Fórmula de la Revolución Ciudadana, Luisa Gonzalez y Andres Arauz;Luisa Gonzalez y Andres Arauz, conforman la fórmula de la Revolución Ciudadana, ambos exfuncionarios del gobierno de ...;2023-06-10T19:42:40Z;15839;422;15417;0;Campaña Luisa Gonzales
S1qvNBn8vuU;Verónica Abad plantea 4 ejes de trabajo si es electa Vicepresidenta - Un Café con JJ - Noticias;La candidata a vicepresidenta, Verónica Abad, explicó los ejes de trabajo que desarrollaría si es electa en los próximos comicios.;2023-06-14T14:32:35Z;2116;30;2086;0;Verónica Abad
s4ckVw9JMSA;VASM | ¿QUÉ ESCOGIÓ EL ECUADOR? con Carlos Vera;VASM | ¿QUÉ ESCOGIÓ EL ECUADOR? con Carlos Vera INVITADOS Y PANELISTAS: - Eduardo Reinoso, Estratega experto en ...;2023-08-21T04:36:30Z;143696;2245;141451;0;Elecciones 2023 Ecuador
sa3f6TNC4G8;Alejandro González - Hasta Viejitos (Video Oficial) ft. Carlos Vives;Escucha todos los éxitos de Alejandro González aquí http://smarturl.it/TropipopHitsPlayYT Suscríbete para ver nuevos videos: ...;2019-09-06T04:49:23Z;27705512;350296;27355216;0;Gonzales propuestas
sbb-qgFdRv0;ECUATORIANOS opinan de LUISA GONZALEZ y ANDRÉS ARAUZ | Que piensan de NOBOA;Apoyame a sostener el Canal: https://www.youtube.com/channel/UCeTvDvX-MW0tHetW5wi2zkg/join Donaciones Paypal: ...;2023-09-10T00:45:11Z;9512;682;8830;0;Gonzales propuestas
SCc9BQD7dZY;Luisa González: Vamos a condonar deudas de agricultores por hasta 10 mil dólares - Un Café con JJ;La candidata presidencial, Luisa González, afirmó que en su administración se condonarán las deudas de productores agrícolas ...;2023-07-19T16:19:08Z;90382;2031;88351;0;Luisa Gonzales propuestas
ScCgEW6kMfE;Entrevista a Luisa González en Gamavisión;LuisaEnMedios Sigue la entrevista a la candidata por la Revolución Ciudadana, Luisa González, en Gamavisión.;2023-08-28T17:20:53Z;44981;1617;43364;0;Problemas de Luisa Gonzales
SeaxAXUvly8;Segunda vuelta entre Rafael Correa y Álvaro Noboa - Elecciones 2006;Todo sobre #Elecciones2021 lo encuentras AQUÍ https://www.ecuavisa.com/elecciones2021 #NoticiasEcuador #EcuadorNews ...;2021-04-11T03:00:06Z;29855;350;29505;0;Segunda vuelta Ecuador
sI9A2kvc_Po;Un Aventón con Andrés Arauz;Espero lo disfruten mucho #MásAmorMenosHate Este es un nuevo segmento que espero lo disfruten mucho !!! Aquí están mis ...;2021-04-07T18:10:36Z;15645;819;14826;0;Andres Arauz
sIvDftNzpvc;¿Quién es y qué propone Luisa González para el país?;Invitada: #LuisaGonzález NotiMundo A La Carta con Gisella Bayona Mira la entrevista completa aquí.;2023-08-01T18:54:40Z;15335;235;15100;0;Gonzales propuestas
sKcR-1kCa9A;#MesadeAnálisisPlanV: Verónica Abad;La política cuencana Verónica Abad, binomio de Daniel Noboa, habla sobre la vicepresidencia de la República y su rol en caso ...;2023-08-10T12:39:22Z;4934;31;4903;0;Verónica Abad
Ss3U6tkp3A4;Violencia en elecciones en Ecuador: tras la muerte de un candidato, otro estuvo en serio peligro;A pocas horas de que se lleven a cabo las elecciones presidenciales en Ecuador, un hecho de violencia puso en peligro al ...;2023-08-20T04:00:25Z;18897;94;18803;0;Elecciones 2023 Ecuador
sSMEFG6iFlM;DANIEL NOBOA PIERDE LA CA.BEZA Y MAL TRA.TA A HUMILDE TRABAJADOR EN SU MITIN NOTICIAS RFE TV;EL EMPRESARIO Y BANQUERO DANIEL NOBOA PIERDE LA PASCIENCIA Y TERMINA AGRE.DIENDO A UNO DE SUS ...;2023-08-30T14:45:07Z;27320;1709;25611;0;Problemas de Daniel Noboa
SU8MhdC1UVU;Daniel Noboa fue recibido en Santo Domingo con una extensa caravana;El candidato a presidente Daniel Noboa fue recibido en Santo Domingo con una gran caravana que contó con la presencia de ...;2023-09-06T16:01:09Z;2593;29;2564;0;Daniel Noboa presidente
SvDCsuv6Fyk;¿Quiénes van por la presidencia en el Movimiento Revolución Ciudadana? | Contacto Directo | Ecuavisa;La organización política Revolución Ciudadana (RC) está en proceso de seleccionar a sus candidatos para las próximas ...;2023-05-25T01:57:22Z;4853;45;4808;0;Revolución Ciudadana
T3hF8T30tRg;Declaraciones de Daniel Noboa ante resultados electorales Ecuador 2023;Creo que la gente tomó su decisión en la votación y van a tener una opción en la segunda vuelta, a veces esas coaliciones a mi ...;2023-08-22T14:17:33Z;16519;178;16341;0;Noboa propuestas
t3QzW4Abbn8;🌆 #BajoElOcaso | Fiscalía se inmiscuye en elecciones y emprende confrontación con Luisa González.;;2023-08-03T18:11:26Z;35771;1430;34341;0;Luisa Gonzales propuestas
t4hapdaHF18;Entrevista a Luisa González en Radio Positiva;LuisaEnMedios #ENVIVO Sigue la entrevista a la candidata por la Revolución Ciudadana, Luisa González, en Radio Positiva.;2023-09-09T14:41:59Z;8132;418;7714;0;Luisa Gonzales propuestas
TA6se2lV5nc;Rafael Correa entrevista a Andrés Arauz;Entrevista imperdible #EconomíaConRafaelYAndrés Conéctate esta noche a las 20h00. Rafael Correa entrevista a Andrés Arauz ...;2023-07-23T01:00:08Z;28499;1823;26676;0;Andres Arauz
